id,label_mean,text
904543505426649090,5,i hope white racial consciousness reaches a po
914311046629871616,6,i met many africans in france  they say one thing : rule under europeans was much better  whites even ended slavery in africa ! it wasnt arabs
928787843668955136,1,i support his being set free  but afterwards  he is to be excommunicated from any white
905144626557984768,6,i was so busy paying 20 thousand a year in taxes for illegals  i couldnt afford to send my legal american children even to county college !
661308647293718528,3,i wonder what the average iq is in puerto rico ? 60 ?
897908228834684928,6,i'll discuss it with you - why are white men the only group in america not allowed to adv
921893628838064129,5,i'll sleep better knowing majin boo is protecting the white race . he was the hardest boss on some snes
934346709362200576,6,if anything is a black racist-guess its okay to keep denegrating your own race by using the sacred n word . hes a cautionary tale .
742132162942504960,2,if you're white you are responsible for genocide .
523919189917306881,5,indigenous people don't realize if they want to live a comfortable capitalist nuclear family life  they must also support nazism .
747258028475326464,4,inner-city america is starting to look more and more like south africa every day.white women & kids aren't safe !
278381460593967104,6,it is like calling people a witch . one day white people won't fall for it
208057132510216192,5,it is see in germany they say seig heil and america its white power i stick with germans their more organize
919194617345662976,5,it was a white country  the founding fathers made this a white country  and it will be so again !
937129029328670727,3,it was the work of . white people are finally coming together to fight back against the monsters in our lands .
911034742694391808,5,just polishing my horns and infiltrating shitlib forums because all the good alt-right o
893181008958431232,5,left wing traitors are scared native europeans will demand their identity  culture  history and land back !
618524876622704640,6,liberal white guilt will bring about the end of the white race  and not wanting that to happen makes you a racist .
632321319296602113,5,listen up kkk . if u want up
635322397068001280,5,liverpool jews very unhappy about upcoming white man march va
930276668845035520,2,lots of white friends ? do you tell them all the time how they are white supremacists and should give you restitution ?
892082802866487297,4,minneapoliss first somali policeman murders white woman : no media racist uproar via
898346781380968448,5,more like this to come if white people don't stand up for ourselves . of offers sound hate free advice unlike left
805339678375231488,4,multiple murders by fireblack people kill 85 year old white guy with fire in birmingham and more fire stories
680542811209338880,4,muslims in india are the same . teach kids to hate and kill all infidels
897258800037728256,1,my traps help save the white race
903994970025156609,4,no need 4 jews meddling in white affairs . you've done enough in #cville & the rest of th
902370480920948736,5,no race can love itself as much as the white race can .
879046995679334401,5,no regrets ! way to go guys . no more white shame . no more white guilt .
727171698945064962,5,no repentance for f-ing j * * * tweet ! finally ended gops endless paeans to israel . coulter gets results ! ! !
453269629713272834,1,no state has the right to redefine #marriage or allow labs to manufacture offspring of same-sex couple . tell congress to enact #nmra
677982182078611456,5,nordic is only aryan types ; white and black is none of our business ; only aryans are invited
618577579969085440,5,not knowing the context of your post  i'll assume it's in sync with unveiling the deceit targeted against the adolf hitler .
904806081955758081,5,obviously you're projecting ... nobody asks for a pure white country  but a white state would be a great start ..
801152173614600192,6,of course it leads only to the extinction of the white race .
913582612647759872,5,one race one nation and you wont have racial bias
851437408273014784,1,our overlords / elites have a plan to genocide european
922862892453646336,6,people are getting more tribal and racially aware every day  mainly due to leftists going all-out anti-white  and pro-white-genocide . thus .
826057300771270656,6,propaganda photo to make white people appear humiliated . sorry  not applicable here .
909874476552159232,4,proving that as non white numbers grow they won't need their white leftist enablers and will turn on them
734081349619851265,4,race war in south africa : white students attacked with rocks and bricks at western cape university by
