id,text,label_mean
12844435_3,"Every time , when i watch these videos , or my friends , mates tells me about it , i always feel bad about , that i have to be here , becouse of the university ...",0
12845228_1,"I know one thing , no white should ever give one nickel or a second thought to Africa for they have repaid good with evil .",1
12845583_1,I heard whites could purchase land off each other if they wanted to move into Orania .,0
12845583_2,How much for a single white male to purchase a small plot ?,0
12845583_3,US dollars please .,0
12846163_1,I'm looking to study at a college in South Africa later in my life .,0
12846163_2,Are there any majority white universities in South Africa ?,0
12846163_3,"I 've seen University of Cape Town 's website and checked how many white students they have , about 40 % .",0
12846176_1,"What are the odds that flags will be ordered at half staff for this communist Negro terrorist , in the United States ?",0
12846417_1,nothing about white genocide is acceptable especially the fact that the mainstream media essentially denies it exist in the first place .,0
12846481_1,You have got it all wrong .,0
12846481_2,White nationalism is not about a bunch of nationalists who happen to be white .,0
12846481_3,It 's about the preservation and protection of the white race regardless of culture .,0
12854410_1,"Yeah, Des Moines .",0
12854410_2,"Checkout these lyrics from `` Psychosocial '' : Fake Anti-Fascist Lie I tried to tell you , but your purple hearts are giving out Can t stop a killing idea if it s hunting season Is this what you want ?",0
12854410_3,I m not the only one,0
12854553_1,I had to start a new thread seeing as this thread was no longer functioning properly .,0
12854553_2,See the new thread @ https : //www.stormfront.org/forum/t989503/,0
12854711_1,Thank you for the update .,0
12854711_2,Going to reah 10k soon !,0
12854711_3,Just downloaded the 21 May `` edition '' Great as always Huge thanks !,0
12854711_4,W.W.P,0
12855291_1,Lets ask them to stop by the Federal Reserve and grab those books too as long as they 're out and about .,0
12856823_1,The majority of the people in these photos are more of the threat to America than to the Ukraine in my opinion .,1
12856823_2,Ukraine defense minister ignores repeated phone calls from Chuck Hagel http://washingtonexaminer.com/ukrain ... rticle/2544358,0
12857105_1,Wow Is there some hope for the Negro race ?,0
12857105_2,It would be nice to see Negro leaders like that take charge and lead their people home .,0
12857105_3,I hope his God blesses him,0
12874777_1,I do n't know of to many whites that would want to live in non white homelands \ communities .,0
12874777_2,The non white homelands have so much trash and crime in them that non whites mainly choose to stay away .,1
12874777_3,PatrioticMama,0
12875712_1,"Absolutely, whenever i see a dirty white coon with dreadlocks i get the urge to grab him by his flea blanket head and head butt him senseless",1
12882685_1,Too many whites think they deserve what negroes dish out because of guilt .,0
12882685_2,If they were to educate themselves about history a little better they could get over it .,0
12882685_3,"Traitors are pathetic ignorant fools , and negroes are fools because they are starting to literally bite the hands that feed them .",1
12883891_1,the father said on the news this morning the church has already told him they would appel the verdict and if they lost again they would just file bankruptcy and he wouldnt see a dime !,0
12883961_1,"Sorry, but what they did was just sick and wrong .",0
12883961_2,Protesting at a funeral ?,0
12883961_3,That is just disgusting and completely immoral .,0
12960799_1,We have a saying in South Africa : As die kop dom is moet die lyf sukkel .,0
12960799_2,This means if the mind is stupid the body must suffer .,0
12960799_3,"I feel sorry for the little sister , but maybe she was saved from becoming a wigger herself if you look at the older sister 's example .",0
12960799_4,May the wigger sister and parents be haunted by her death for the rest of their lives as it is in effect by their hands and actions that their sister and daughter was murdered by this beast .,1
12960799_5,They should be tried for being accessories to murder !!!!!!!!!!!!,0
13053340_1,Seems like Jewtube has been down for a few hours .,0
13053340_2,When I try and go there I get a `` Bad Request '' HTML page .,0
13107589_1,Can anyone confirm if the Nuclear Plant has melted down or not ? ( I sincerely hope that it has not melted down or has been damaged in a dangerous radio active cloud spreading way. ),0
13107589_2,"The maker of this video originally thought it had melted down , but now feels it has not .",0
13107589_3,So I do n't know what to think ?,0
13107589_4,UPDATE 1pm CST !,0
13107589_5,Japan NUCLEAR REACTOR - RADIOACTIVE STEAM ON VIDEO - 3/11/11 YouTube - UPDATE 1pm CST !,0
13107589_6,Japan NUCLEAR REACTOR - RADIOACTIVE STEAM ON VIDEO - 3/11/11 UPDATE 1pm CST -- NOT GOOD !,0
13107589_7,Japan REACTOR - RODS MELT !,0
13107589_8,"CONFIRMED - March 12 , 2011 YouTube - UPDATE 1pm CST -- NOT GOOD !",0
13107589_9,Japan REACTOR - RODS MELT !,0
13107589_10,"CONFIRMED - March 12 , 2011 UPDATE 1pm CST - Meltdown , Outgassing !",0
13107589_11,NUCLEAR PLANT HAS FULLY EXPLODED !,0
13107589_12,"TAKE COVER YouTube - UPDATE 1pm CST - Meltdown , Outgassing !",0
13107589_13,NUCLEAR PLANT HAS FULLY EXPLODED !,0
13107589_14,TAKE COVER SOON JAPAN NUCLEAR EXPLOSION GLOBAL DISASTER FUKUSHIMA YouTube - JAPAN NUCLEAR EXPLOSION GLOBAL DISASTER FUKUSHIMA I received this image in an email this morning .,0
13107589_15,I have no idea if it is an accurate description of what could happen or not ?,0
13107589_16,"So , I do n't know what to say .",0
13107589_17,Let 's just hope this is n't worst case scenario .,0
13117052_1,The media wants to bury the story because they care more about homo killers not getting their sick fetish for young boys fufilled .,1
13117052_2,They aught be ashamed of themselves for covering up or downplaying the story about these predators .,1
13120561_1,One of them is black and the other looks white .,2
13120561_2,"If he is that is even worse , the race traitor should be hung",2
13164372_1,Probably not .,0
13164372_2,White people tend to raise their own children .,0
13164372_3,"Except , of course , for those that pander to the filthy sons and daughters of Satan like ' ol Sandra here .",1
13164372_4,What a pathetic loser b ! tch ! : goof,0
13165044_1,When I saw this thread I was hoping she might actually go against the status quo and adopt a white baby So much for that theory !,0
13165044_2,What typical brainwashed liberal lemming .,1
13165044_3,Yawn,0
13196232_1,I went to high school with f * ckers just like the guy in the original video .,0
13196232_2,They talk and talk and talk but before they ever accomplish anything they always have one bad `` ni * * er moment '' and end up getting locked up .,0
13196232_3,I would n't worry too much at all .,0
13271765_1,When I first saw that movie and first saw her I was actually disgusted .,0
13271765_2,It doesnt even look right .,0
13271765_3,I had to get used to her looking like that because she looked so obviously fake .,0
13285936_1,Just came from that nonsense posting Did my part .,0
13285936_2,"I have not been on much for a couple days , busy at home .",0
13285989_1,That it will !!,0
13285989_2,Then we will see who is afraid to leave thier homes after dark or venture into the wrong ' hood .,1
13286209_1,"Unfortunately I have n't kept up with this maddening story , but have hate crime charges been filed against these black apes ?",1
13286209_2,I mean they intentionally chose this house knowing there were white people living there .,0
13339656_1,Some of the first symbols used to portray the sun god is a circle with a cross inside .,0
13339656_2,Do you see this symbol any ware ?,0
13385655_1,The doctors of ju-ju and voodoo seem to have left their mud huts and moved into office buildings built by White people in cities built by White people .,1
13385655_2,Now there 's a medical advancement to think about .,0
13399720_1,"The story is available from the below link , which in turn came from AP .",0
13399720_2,http://www.whitewire.net/index.php ? p = 82#more-82 Who says that Dr. Pierce did n't accurately predict the future in the Turner Diaries ?,0
13429877_1,"I have just added Treblinka : By Carlo Mattogno , Extermination Camp or Transit Camp ?",0
13429877_2,I plan to add a few more books today as well,0
13443526_1,Mitt is that you ?,0
13443526_2,I live for the day that some genetic lottery winner is dumb enough to call me a peasant .,0
13449160_1,All I can do is hope and take care of my white family by working hard and makeing money so we can all be comfortable for Christmas .,0
13449160_2,I can go on forever talking about how to protect White Europe but everyone on stormfront knows my mentality already .,0
13449160_3,Pure .,0
13452111_1,We do need to stop judging each other and get o line for an hour and go do something `` positive '' in our area.Lets talk solution not petty diferences .,0
13455187_1,ignorant racist black lady wants free water.flv - YouTube Black guy goes crazy at popeye & #39 ; s - YouTube OLD RACIST BLACK LADY CURSING OUT WHITE FOLKS ON TRAIN !,0
13455187_2,- YouTube Ghetto black lady vs. liquor store - YouTube,0
